,time,text
5715,2022-07-27T04:04:32.000Z,Feels like an impending crisis considering this: https://t.co/e6OMLHSuf6
5716,2022-07-27T04:04:31.000Z,"One of the true hallmarks of leadership is the ability to rise above a crisis, regardless of what it may be."
5717,2022-07-27T04:03:50.000Z,"@StopAntisemites It's too easy for society to continue with these meaningless public apologies. They don't realize the damage they cause with the initial impact by their blatant ignorance and disregard for care... Raise the consequences, and we will rectify the problem."
5718,2022-07-27T04:03:03.000Z,"🌏 #Lindol? #Earthquake? Maybe moderate, possibly 03:33 UTC Niugan, Philippines (14.67, 120.96) ± 42 km felt to 150 km (Twitter)"
5719,2022-07-27T04:03:03.000Z,"Ml 4.32 earthquake (reviewed) occured at 2022-07-27T03:46:04 UTC, 9 km ENE of Pāhala, Hawaii https://t.co/P1kZSMY2Kn"
5720,2022-07-27T04:02:35.000Z,"@solitarycanuck Yeah, I mean I have my ideas on how I’d do that too. 😉\n\nBut yeah, they encouraged me to run anyway and said they’d help, if for no reason other than to present what a platform can look like, and watch special interests burn through millions to fight me. 😬😂"
5721,2022-07-27T04:02:19.000Z,This is Climate Crisis thought #NeerajQuotes #ClimateCrisis #ActOnClimate #ActNow #OnlyOneEarth #ClimateEmergency #ForNature #thoughtoftheday #WednesdayMotivation \n\n@UN @andersen_inger @UNEP @UNFCCC @ErikSolheim @UNECOSOC @UNYouthEnvoy @GretaThunberg @vanessa_vash @rickykej https://t.co/qUNx8xMA64
5722,2022-07-27T04:01:46.000Z,@blanco63 @TeslaPRGuy @MattOben @GBBranstetter True. But in the sense of prosecution a correctional officer will get charged a lot faster than a law enforcement officer. I've seen it happen a lot in Texas.
5723,2022-07-27T04:01:00.000Z,"Wednesday 27 July 2022\n04:59 BST\nTemperature: 9.8°C\nWind: N, 0 mph (ave), 3 mph (gust)\nHumidity: 92%\nRain (today): 0.0 mm\nPressure: 1022 hPa, falling slowly\n#pywws #rpi #weather"
5724,2022-07-27T04:00:56.000Z,"At 8:30 PM MDT, 1 ENE Chupadero [Santa Fe Co, NM] EMERGENCY MNGR reports FLASH FLOOD. EMERGENCY MANAGER REPORTED WATER OVER RIO EN MEDIO RD IN 6 LOCATIONS ALONG ROADWAY. https://t.co/ayGAIO3gJJ"
5725,2022-07-27T04:00:56.000Z,"At 8:30 PM MDT, 1 ENE Chupadero [Santa Fe Co, NM] EMERGENCY MNGR reports FLASH FLOOD. EMERGENCY MANAGER REPORTED WATER OVER RIO EN MEDIO RD IN 6 LOCATIONS ALONG ROADWAY. https://t.co/9JtqDJ8sGx"
5726,2022-07-27T04:00:55.000Z,"Marysville, WA (8:42 PM)Grid Power Outage Event&gt;&gt; The Ting Network detected an Electric Utility Grid Power Outage event. The event started at 8:42 PM local time and impacted at least 4 homes."
5727,2022-07-27T04:00:42.000Z,21:00 89F(Hi98/Lo78) Feels like 93F Wind ESE 3-&gt;0mph (Lt Air) Hum 46% Baro 29.93(+) Solar 0 UV 0.0 ET 0.221 Cloudbase 5369ft Density 1.148 Moon Waning 3% Full https://t.co/oWO9EQFaRj Apache Junction #AZ #weather
5728,2022-07-27T04:00:25.000Z,Girls are weird. Of course ima look at you when we done fucking. I want to see the damage I did and the work I put in. https://t.co/gH0DZunylP
5729,2022-07-27T04:00:05.000Z,This meal shall reach me before the weekend. In Jesus' name I pray. Amen. 🙏🏾 https://t.co/OxTsXXcfXt
5730,2022-07-27T04:00:02.000Z,78.4F (Feels: 86.1F) - Humidity: 95% - Wind: 1.3mph ESE - Gust: 1.1mph - Pressure: 29.999in #weather https://t.co/75yzNJ23Eh
5731,2022-07-27T03:59:56.000Z,@OccupyDemocrats There is no contest.  But MAGAts are unable to use critical thinking.  If they could they would realize that their future is being destroyed along with the rest of us.  They blame things on Biden that are actually the fault of the GOP.  They don't get it.
5732,2022-07-27T03:59:52.000Z,"@GrumpyYetAmusin If a train derailed between Wellington and Petone and 45 people were killed the country would be wtf shocked, why/how did this happen, what a tragedy. Wear a mask folks. 😷"
5733,2022-07-27T03:59:45.000Z,"@EvansWRLD Hopefully, no one and no injuries"
5734,2022-07-27T03:59:43.000Z,"TSUNAMI ALERT from LUNA, LGU\n\nJust after the 7.3 magnitude Earthquake, high tides struck the coast of Darigayos, Luna, La Union. \n\nWe are still collating reports if there are damages in the houses along the coastline.  Stay safe Kaprobinsyaan! 🙏 #EarthquakePH https://t.co/aZL6OiUUei"
5735,2022-07-27T03:59:14.000Z,"At 8:16 PM MDT, Tesuque [Santa Fe Co, NM] EMERGENCY MNGR reports FLASH FLOOD. FLASH FLOODING AND MUD FLOW TRAPPED 15 CARS IN A TESUQUE MARKET. REPORTED RELAYED BY EMERGENCY MGR AND VIDEO SHARED ON TWITTER. https://t.co/QMk5OBaab8"
5736,2022-07-27T03:59:14.000Z,"At 8:16 PM MDT, Tesuque [Santa Fe Co, NM] EMERGENCY MNGR reports FLASH FLOOD. FLASH FLOODING AND MUD FLOW TRAPPED 15 CARS IN A TESUQUE MARKET. REPORTED RELAYED BY EMERGENCY MGR AND VIDEO SHARED ON TWITTER. https://t.co/nKKbjizXZd"
5737,2022-07-27T03:58:23.000Z,@SethAndrewsTTA Yes but is he inside or is she.  She’s just as bad as he is.   Both parties should burn.
5738,2022-07-27T03:58:19.000Z,"2358 Update: M 4.8 - 17 km SE of Bantay, Philippines\n(Mag: 4.80  Depth: 10.00km  @ 2022-07-27 07:14:53Z)\nUpdated: 2022-07-27 07:41:51Z\n(Lat/Lng): 17.33030/120.88040\nUrl: https://t.co/moAYgArE9f\n #psWx #USGS"
5739,2022-07-27T03:58:17.000Z,"2358 Update: M 4.9 - 14 km ESE of Dolores, Philippines\n(Mag: 4.90  Depth: 10.00km  @ 2022-07-27 07:28:41Z)\nUpdated: 2022-07-27 07:48:53Z\n(Lat/Lng): 17.58380/120.82590\nUrl: https://t.co/aSD24t16G5\n #psWx #USGS"
5740,2022-07-27T03:58:06.000Z,• 7.3 tectonic earthquake at Abra in Luzon Island Philippines 🇵🇭🙏🏻🙏🏻🙏🏻 https://t.co/VMgWa5TbZH
5741,2022-07-27T03:58:04.000Z,"1.8 magnitude #earthquake. 54 km from Fort Bragg, CA, #UnitedStates https://t.co/HBS9naFnkL"
5742,2022-07-27T03:57:51.000Z,"USGS reports a M1.82 earthquake, 32km WNW of Point Arena, CA on 7/27/22 @ 2:50:56 UTC https://t.co/fvAkWFW6tT #earthquake"
5743,2022-07-27T03:57:26.000Z,@RahulGandhi How do you rate the current situation as compared to #emergency days?
5744,2022-07-27T03:57:24.000Z,I looked good as shit today and didnt take a pic. Tragic!
5745,2022-07-27T03:57:23.000Z,Mega Millions Numbers:\n\n31  21  03  07  24\n\n(I pray these numbers DONT come out because because I didn’t play them)
5746,2022-07-27T03:56:59.000Z,"Ml 4.3 earthquake (reviewed) occured at 2022-07-27T03:46:04 UTC, 9 km ENE of Pāhala, Hawaii https://t.co/P1kZSMY2Kn"
5747,2022-07-27T03:56:25.000Z,"@bearflash @le_jokerman4 I mean the real, serious damage"
5748,2022-07-27T03:55:58.000Z,"Md 2.6099999 earthquake (automatic) occured at 2022-07-26T17:55:00 UTC, 42 km S of Mākena, Hawaii https://t.co/M0hRRW1D86"
5749,2022-07-27T03:55:53.000Z,When you pray for what you most want in the w\n\n_🔹🔹_DZ138\n_🔹🔹 https://t.co/8BJ9sPL1cO
5750,2022-07-27T03:55:37.000Z,"Port call in Manila next might be useful, in more ways than one. https://t.co/jE7rPZfnSZ"
5751,2022-07-27T03:55:36.000Z,"After a disaster, one of the most important things to do is let your friends and family know that you are safe. The situation may be chaotic, but there are steps you can take right now to let others know where you are and that you need help.\n\n#EarthquakePH #earthquake"
5752,2022-07-27T03:54:44.000Z,Just saw a CM collapse on stage. 😔 I hope they are ok!!
5753,2022-07-27T03:54:40.000Z,🔔#Earthquake (#sismo) M3.9 occurred 27 km SW of #Volcano (#Hawaii) 8 min ago (local time 17:46:04). More info at:\n📱https://t.co/LBaVNedgF9\n🌐https://t.co/yKAPQ5QFWp\n🖥https://t.co/TN3BgCG5iM https://t.co/ZGmaACln7w
5754,2022-07-27T03:54:30.000Z,"‘The Gang Solves The Gas Crisis’ should be in the Smithsonian, Library of Congress and taught in every school in America"
5755,2022-07-27T03:54:24.000Z,"Teach me to be still and know that You’re my God (see Psalm 46:10). Thank You for being my refuge; a very present help in this time of trouble (see Psalm 46:1). In Jesus’ name, I pray. Amen.’"
5756,2022-07-27T03:54:22.000Z,@OfficialKeven @therealnuk__ Pray fixes this? Call my first cousin's helper sometime. Says her nsme is Porsha. https://t.co/9uQZAUFCCn
5757,2022-07-27T03:54:14.000Z,"M 7.0 #earthquake - 13 km SE of Dolores, Philippines as seen in #Edinburgh on my @raspishake @USGS_Quakes info: https://t.co/9nFX36fcDS https://t.co/MRkmxpZUqz"
5758,2022-07-27T03:53:39.000Z,"This is an emergency alert, #ButtPirates have been spotted on the Sacramento &amp; American River, clinch those cheeks tight, @PeteButtigieg is desperate https://t.co/gd63LVLSZZ https://t.co/fD7tEyIxTH"
5759,2022-07-27T03:53:15.000Z,Whilst walking under a thunderstorm I saw a dream destroyed ⚡️⚡️ https://t.co/dhDgLdWmDc
5760,2022-07-27T03:53:15.000Z,@kabelomolekwa6 We pulled and Usher on them... Let it burn 🔥🔥🤣🤣
5761,2022-07-27T03:52:23.000Z,"If you’re feeling overwhelmed today, take a minute to pray this prayer"
5762,2022-07-27T03:52:15.000Z,@lmonart_ I’m originally from the Philippines but now lives in the US!\n\n#WhatsYourK   #WhatsYourK_MySolo #LISA #LALISA #MONEY
5763,2022-07-27T03:52:04.000Z,"3.9 magnitude #earthquake. 10 km from #Pāhala, HI, United States https://t.co/vyQnVH6pJE"
5764,2022-07-27T03:51:44.000Z,Prayers for my country Philippines 🙏
5765,2022-07-27T03:51:43.000Z,"At 4:07 PM MDT, 7 N Stratton [Kit Carson Co, CO] PUBLIC reports TORNADO. TORNADO LASTED 10 MINUTES. FORMED AT CR CC STRAIGHT NORTH OF STRATTON. https://t.co/7UFBhTrsIW"
5766,2022-07-27T03:51:42.000Z,"At 4:07 PM MDT, 7 N Stratton [Kit Carson Co, CO] PUBLIC reports TORNADO. TORNADO LASTED 10 MINUTES. FORMED NEAR CR CC AND CR 31 NORTH OF STRATTON. https://t.co/7UFBhTrsIW"
5767,2022-07-27T03:51:41.000Z,"At 4:02 PM MDT, 8 N Stratton [Kit Carson Co, CO] PUBLIC reports TORNADO. TORNADO. https://t.co/42FFqLyxvq"
5768,2022-07-27T03:51:40.000Z,"At 3:51 PM MDT, 4 SE Kirk [Yuma Co, CO] PUBLIC reports TORNADO. LASTED FOR THREE MINUTES. ESTIMATED LOCATION. https://t.co/o8xMAqWWv1"
5769,2022-07-27T03:51:38.000Z,"[Delayed Report] On Jul 26, at 7:25 AM MDT, Trenton [Hitchcock Co, NE] LAW ENFORCEMENT reports DENSE FOG. HALF MILE VISIBILITY REPORTED. https://t.co/fJfutxpH58"
5770,2022-07-27T03:51:06.000Z,@thccoochie i would pray asf
5771,2022-07-27T03:51:05.000Z,Burn 💪🏽🔥 before work ❤️✈️ https://t.co/A3OTPXoPGh
5772,2022-07-27T03:50:49.000Z,identity crisis
5773,2022-07-27T03:50:26.000Z,@Pontifex Mr Pope will you dare to apologise or speak about wrong doings done by missionaries in India? You destroyed the world everywhere you go!
5774,2022-07-27T03:50:19.000Z,I like when people scream in an emergency. It helps keep everyone calm and collected to be able to help those in need.
5775,2022-07-27T03:50:17.000Z,Thanks everyone for praying for my Mom. She had a stroke.\n\nBottom line is she will be moved to Rehab very soon. She will be there for awhile. \n\nPlease continue to pray for God to strengthen her mind and body. \n\nHer spirit was good and I know her soul is saved!
5776,2022-07-27T03:50:12.000Z,Earlier: Employees at the House of Representatives evacuate during the earthquake. Photos from HOR PPAB. @gmanews https://t.co/Iklzy5ENSg
5777,2022-07-27T03:50:10.000Z,There are a ton of Hall of Famers from their respective sports from Virginia but based on his humanitarian efforts outside of sports my vote goes to.... https://t.co/pFXc9s30JC https://t.co/UDBVuz9F4d
5778,2022-07-27T03:50:04.000Z,"4.9 magnitude #earthquake. 14 km from Dolores, #Cordillera, Philippines https://t.co/W9V16CZo8g"
5779,2022-07-27T03:50:04.000Z,"4.1 magnitude #earthquake. 9 km from #Pāhala, HI, United States https://t.co/hNyvkPZSJh"
5780,2022-07-27T03:50:02.000Z,78.4F (Feels: 86.2F) - Humidity: 95% - Wind: 1.1mph SE - Gust: 0.0mph - Pressure: 30.002in #weather https://t.co/75yzNJ23Eh
5781,2022-07-27T03:49:53.000Z,"Ml 4.1 earthquake (REVIEWED) occured at 2022-07-27T03:46:04 UTC, 9 km ENE of Pāhala, Hawaii https://t.co/gSzbqSRBsh"
5782,2022-07-27T03:49:53.000Z,"Mb 4.9 earthquake (reviewed) occured at 2022-07-27T03:28:40 UTC, 14 km ESE of Dolores, Philippines https://t.co/wEQ7GoP9JY"
5783,2022-07-27T03:49:52.000Z,"USGS reports a M4.9 earthquake, 14 km ESE of Dolores, Philippines on 7/27/22 @ 3:28:40 UTC https://t.co/4KlDHOxS9W #earthquake"
5784,2022-07-27T03:49:51.000Z,"USGS reports a M1.7 earthquake, 55 km SW of Karluk, Alaska on 7/27/22 @ 3:47:20 UTC https://t.co/r2de9xRtxA #earthquake"
5785,2022-07-27T03:49:49.000Z,"M4.1 ISLAND OF HAWAII, HAWAII 34.0km Jul 27, 2022 03:46:04 UTC https://t.co/CScpsf1lEw"
5786,2022-07-27T03:49:48.000Z,Cracks from ground settlement or liquefaction-induced lateral spreading from earthquake in The Philippines. #earthquake https://t.co/hNITx9Pid5
5787,2022-07-27T03:49:37.000Z,Parents criticize #Georgia's limit on death compensation after daughter killed in crash https://t.co/WZ5pWMlWzz via @11AliveNews \n\n#atlchat
5788,2022-07-27T03:49:32.000Z,I have the Earthquake app downloaded so I also got notifications this morning. Might be a good idea to have that on your phone too. https://t.co/KIpr3DpO0q
5789,2022-07-27T03:49:19.000Z,"@W_BSmith @nexta_tv Yes, but waiting to see how much damage was really done.."
5790,2022-07-27T03:49:16.000Z,"It is confirmed that DOJ is investigating trump. When you throw rocks as often as trump did eventually you will break something. Now, law enforcement will investigate the rock throwing and just what was broken. \n\nSeems inevitable to me…"
5791,2022-07-27T03:48:50.000Z,@tedcruz Joe Biden and Kamala Harris are responsible for the worst plague of slavery in America since the Civil War.\n\nThis human tragedy that is playing out on our southern border is horrific. #BidenBorderCrisis
5792,2022-07-27T03:48:40.000Z,If you want to shine like son.\nFirst burn like a sun\n#APJAbdulKalam On his death anniversary https://t.co/NI1BqUzFDd
5793,2022-07-27T03:48:27.000Z,🎎🏡🎎🏡🎎🏡🎎🏡\nNow massage in riyadh and jeddan 🌼🌺🌺🌺.ok\nMassage full body VIP  🌻💐💐💐\nLady available philippines and Russia. \nhttps://t.co/s2Ydvzt9RF \n#دانه_العتيبي\n#massage_in_riyadh https://t.co/VA4YnOLPVi https://t.co/P6AiJAlult https://t.co/L7CUF8pVOr
5794,2022-07-27T03:48:27.000Z,WTB LFS ⚠️\n\nSEVENTEEN - BE THE SUN BeTS MANILA CONCERT\n\n1 ticket only (ANY BELOW)\n\nVIP + SOUNDCHECK (Budget is 23.5K)\nVIP STANDING (Budget is 20K)\nLBA PREMIUM 217 218 205 206 (Budget is 18K)\nLBA REGULAR 204 203 219 220 (Budget is 17K)\n\nFOR MEET-UP. WILL PAY IN CASH. KALIWAAN PO.
5795,2022-07-27T03:48:03.000Z,"From @MyPatriotSupply Prepper Supplies\n""The global food security crisis is upon us, friends. It’s at our doorstep. \n\nIn this Scout, we’re taking an in-depth look at what’s causing it and what we can do right now to ensure our families have food.""\nhttps://t.co/O2GEqK9ZEs"
5796,2022-07-27T03:48:03.000Z,@RepMattGaetz Do you suppport Jewish prayer in school or atheist’s right not yo pray at all? Asking for a friend.
5797,2022-07-27T03:47:51.000Z,"USGS reports a M0.57 earthquake, 13km NNE of Mammoth Lakes, CA on 7/27/22 @ 3:08:06 UTC https://t.co/VMwdUZkNrV #earthquake"
5798,2022-07-27T03:47:27.000Z,Getting no service from Metro by T-Mobile to make an emergency phone call to the suicide hotline is impossible https://t.co/UESjsiwi3f
5799,2022-07-27T03:47:19.000Z,@GooglePH’s Earthquake Alert System was silent for the first time. I was expecting it to confirm but phone was hushed.\n\nThe NDRRMC text too.
5800,2022-07-27T03:47:16.000Z,"@JackPosobiec It was all bullshit, Birx finally admitted it was all bullshit. After the damage was done. These people should be punished for lying to everyone."
5801,2022-07-27T03:47:13.000Z,@MotherBear_eth That’s a beautiful thing to happen after a tragic loss. Art can heal the soul but not replace anyone or anything. ♥️♥️♥️
5802,2022-07-27T03:47:11.000Z,"Just posted a photo @ Manila, Philippines https://t.co/5SCYpVadnX"
5803,2022-07-27T03:47:04.000Z,"1.9 magnitude #earthquake. 25 km from Volcano, #HI, United States https://t.co/iXzjSYbx2p"
5804,2022-07-27T03:46:52.000Z,"USGS reports a M1.92 earthquake, 23 km S of Fern Forest, Hawaii on 7/27/22 @ 3:43:01 UTC https://t.co/11mO13RewB #earthquake"
5805,2022-07-27T03:46:45.000Z,"USGS reports: M1,9 Earthquake 23 km S of Fern Forest, Hawaii,\nDepth 41,0 Km @ 2022-07-26 17:43:01 HST.\nMore info: https://t.co/RxdW2cBkX4 \n#EarthQuake #Hawaii #Quake https://t.co/g95R972KvV"
5806,2022-07-27T03:46:38.000Z,I’ve never trusted anyone all the time. It’s the people I care about the most that always seem to do the most damage.
5807,2022-07-27T03:46:35.000Z,Rod Wave snapped on Pray 4 Love.
5808,2022-07-27T03:46:33.000Z,988 is a new number for people to call when there is a mental health crisis. \n\nIt specifically puts people in need or concerned family members/friends in contact with mental health professionals \n\n#MedTwitter https://t.co/hCV45GSauU
5809,2022-07-27T03:46:21.000Z,"Let's continue to pray for him as he leads our state convention, the Orange County Southern Baptist Association, and the First Southern Baptist Church of Anaheim. \n\n#resourcingthegreatcommission #welovepastors #welovechurches"
5810,2022-07-27T03:46:20.000Z,One of the all time great wins. The opponent creature forces you to have a 1/1 human token creature. When a human dies the opponent creatures transforms into a beast. Well i took that pathetic 1/1 waste and just systematically destroyed them with it. Awesome. @MTG_Arena https://t.co/N1Tz1LZhjo
5811,2022-07-27T03:45:43.000Z,Closed due to accident in #Austin on TX-71 WB between TX-130-TOLL/TX-45-TOLL and FM 973. Reported by @TxDOTAustin #ATXtraffic https://t.co/8laei8iLor
5812,2022-07-27T03:45:41.000Z,@prodbychu It's basic biology. They know. It's about ushering in totalitarianism through the subjugation and destruction of the warrior class. The agenda is global.
5813,2022-07-27T03:45:40.000Z,Cleared: Motor Vehicle Crash: E. HARTFORD - Main Street (Route 5) CLOSED between Pitkin Street &amp; Carroll Road because of a Crash (2...
5814,2022-07-27T03:45:40.000Z,Cleared: Motor Vehicle Crash: E. HARTFORD - Main Street (Route 5) CLOSED between Pitkin Street &amp; Carroll Road because of a Crash (2...
5815,2022-07-27T03:45:20.000Z,Well Miss Marburg is clearly THAT girl. If you didn't think covid is not that girl well Marburg is. Lettuce pray she don't spread.
5816,2022-07-27T03:45:17.000Z,Updated: Incident on #GeorgeWashingtonBridge EB at New Jersey Side Toll Plaza https://t.co/TutldmAHHA
5817,2022-07-27T03:45:08.000Z,Never let an old flame burn you twice.
5818,2022-07-27T03:45:01.000Z,Pray for our dear brother during this difficult time. https://t.co/XrohkK9OG0
5819,2022-07-27T03:44:55.000Z,@canberratimes This is half a story.\nShould they be doing a private burn? Is a permit required? What are the rules?
5820,2022-07-27T03:44:53.000Z,"@courtneyhall44 Agree with Crawford. The Giants had 7 guys have career years last year. Losing Posey and many injuries, they need a roster construction load."
5821,2022-07-27T03:44:24.000Z,"If you want to make people feel better about earthquakes, don't start with jokes. Joking about earthquake will never be funny. Traumas are created by these experiences, many people have enough trauma in their lives you should never joke about them.\n\n#EarthquakePH \n#LindolPh"
5822,2022-07-27T03:44:13.000Z,I like this complete silence about Chelsea transfer news since the Kounde’s deal collapsed. This means there are things happening behind the closed doors plus lots of the well known journalists tweeted wrong about Kounde so now they are being extremely careful #Chelsea #CFC
5823,2022-07-27T03:43:54.000Z,"@FrameThis__ Yeah, but it went long enough to damage years of research 😱"
5824,2022-07-27T03:43:36.000Z,Pathetic! NZ has crisis upon crisis but our main stream is truly this pathetic #55million #BoughtandPaidfor sycophant msm https://t.co/qv1fz8ShFL
5825,2022-07-27T03:43:29.000Z,"Been obliged with the likes of me\nI pray to lord may they find their peace\nGod make ‘em bite they teeth‼️#bambaclat  #hiphop #uome #everything #kendricklamar @ Mesquite, Texas https://t.co/CQGxIhc45Q"
5826,2022-07-27T03:43:19.000Z,"2343 Update: M 4.7 - 6 km NNW of Bantay, Philippines\n(Mag: 4.70  Depth: 10.00km  @ 2022-07-27 06:50:57Z)\nUpdated: 2022-07-27 07:09:09Z\n(Lat/Lng): 17.49120/120.72540\nUrl: https://t.co/av3KdptzG8\n #psWx #USGS"
5827,2022-07-27T03:43:17.000Z,"2343 Update: M 4.8 - 17 km SE of Bantay, Philippines\n(Mag: 4.80  Depth: 10.00km  @ 2022-07-27 07:14:53Z)\nUpdated: 2022-07-27 07:41:51Z\n(Lat/Lng): 17.33030/120.88040\nUrl: https://t.co/moAYgArE9f\n #psWx #USGS"
5828,2022-07-27T03:43:09.000Z,"🌏 #Lindol! #Earthquake! 4.8 M, 03:28 UTC Sinait, Philippines (17.85, 120.38) ± 14 km felt to 510 km (in Magsingal…) by 1.2 million (https://t.co/tQsvTan0rS)"
5829,2022-07-27T03:43:04.000Z,"Mb 4.8 earthquake (reviewed) occured at 2022-07-27T03:14:52 UTC, 17 km SE of Bantay, Philippines https://t.co/q2XpbZwGHk"
5830,2022-07-27T03:43:03.000Z,"4.8 magnitude #earthquake. 18 km from Bantay, #Cordillera, Philippines https://t.co/jU53Ox1Uek"
5831,2022-07-27T03:42:52.000Z,"USGS reports a M4.8 earthquake, 17 km SE of Bantay, Philippines on 7/27/22 @ 3:14:52 UTC https://t.co/PSIP4fN6fY #earthquake"
5832,2022-07-27T03:42:41.000Z,"Thank you Pa for calling and checking if I’m still alive and safe after the earthquake.  Whatever our age may be, to our parents we will always be their babies. 💜🫰🏻💜"
5833,2022-07-27T03:42:30.000Z,All about good times. 🎯\n\n#explore #explorepage #atv #ilocosnorte #philippines #beautifuldestinations #travelawesome #travelingram #photooftheday @ Bangui Windmills ATV Adventure https://t.co/Nl2td0ymP9
5834,2022-07-27T03:42:21.000Z,Good.  Let's get it all correct next time:\n1) a reasonable expiry at start\n2) plain language messaging\n3) updates the don't require the reader to have read the first message to understand\n4) immediate update and cancellation when danger passed\n\nhttps://t.co/D3PJJ0bMcR
5835,2022-07-27T03:42:18.000Z,New Philippines President Ferdinand Marco's Jnr first major natural disaster. \n\n@bongbongmarcos #Philippines #Luzon #earthquake #BreakingNews https://t.co/0QlTF5e15h
5836,2022-07-27T03:42:17.000Z,@Chaotic_Crash Anybody but the chiefs bro lol.
5837,2022-07-27T03:42:05.000Z,@OBX_Hokie Are the same that burn crosses.
5838,2022-07-27T03:42:00.000Z,Pray &amp; be humble
5839,2022-07-27T03:41:36.000Z,Damn. #Rodon did more damage to Estrada than to the DBacks lineup.  #SFGiants
5840,2022-07-27T03:41:13.000Z,Arwa Mahdawi: 'Her kids and a former nanny all gave eulogies that were bizarre and tragic in equal measure'\n\nhttps://t.co/VLv1xjRbxC
5841,2022-07-27T03:40:53.000Z,"Gamdias 600w PSU $70\nLocated in Harare \nCall or WhatsApp 0719413584\nGet yours TODAY \n\nGamdias PSU is a high quality, 80+ certified 600W power supply that delivers power and protects your hardware from damage. https://t.co/rcjh3eep4Q"
5842,2022-07-27T03:40:35.000Z,Do NOT like seeing that crane wag like that. #earthquake https://t.co/MXnrHOoNc0
5843,2022-07-27T03:40:25.000Z,"THE NIGHT HOUSE (2021, David Bruckner) gave me an existential crisis that i had to work through in therapy."
5844,2022-07-27T03:40:18.000Z,Had an amazing time at Coastal Carolina’s camp yesterday. Very grateful to my parents and all the coaches that made this possible! Favorite play of the day👇🏼👇🏼@Coach_Ladutko @CoastalFootball @BallAtTheBeach @georgiaforcefb @RecruitGeorgia https://t.co/WkPRPgPUKG
5845,2022-07-27T03:40:02.000Z,78.4F (Feels: 85.8F) - Humidity: 95% - Wind: 1.8mph ESE - Gust: 2.2mph - Pressure: 30.002in #weather https://t.co/75yzNJ23Eh
5846,2022-07-27T03:39:59.000Z,"They're going to land is with Truss, aren't they? What a car crash that is going to be.#ToriesUnfitToGovern #ToryLeadershipFarce https://t.co/AOAdzMQqrz"
5847,2022-07-27T03:39:32.000Z,A city in a housing crisis. https://t.co/3KkHEXKmrv
5848,2022-07-27T03:39:18.000Z,"Earlier at LRT Station due to earthquake, all operations was stop. Some hassle moment before I go in office. \n#earthquake https://t.co/7b3JQuDZAi"
5849,2022-07-27T03:39:18.000Z,"Before destruction the heart of a man is haughty, And before honor is humility.\nProverbs 18:12 NKJV\n\nhttps://t.co/3jOgyIOOP7"
5850,2022-07-27T03:39:09.000Z,"🚨 🔥\nDISPATCH: Illegal Burn Investigation @ 508 26TH ST SE, AUBURN.\n\nResponding Dept: Valley Regional FA\nUnit(s): E332\n#ValleyFire #ValleyRegional #Auburn #Pacific"
5851,2022-07-27T03:39:05.000Z,@allisontype I’m disappointed in my team but I had said to my dad who is a Mets fan I won’t say anything bad about them because they are doing so well. He laughed then said until they collapse.
5852,2022-07-27T03:39:03.000Z,Hey. Oliver had one like this too (:\n\nhe LOVED it. Loved* because he fucken destroyed it after a couple of weeks https://t.co/DPX96kQox6 https://t.co/rawqBu6IMP
5853,2022-07-27T03:38:49.000Z,I’m not so honored. You do remember the Iraqi invasion and the casualties ratio. Right? https://t.co/wx0VB0Fwqe
5854,2022-07-27T03:38:40.000Z,"'If you want to shine like a sun, first burn like a sun'\n\nRemembering The Missile Man , Bharat Ratna #APJAbdulKalam ji on his death anniversary. 🇮🇳\n#APJAbdulKalam https://t.co/VVBZ2W2iVZ"
5855,2022-07-27T03:38:36.000Z,Always pray. 🙏
5856,2022-07-27T03:38:22.000Z,@bed_jartlet98 I'm really hurt by this. This one unhinged fuck nut has single handily destroyed the Mars mission.
5857,2022-07-27T03:38:16.000Z,I think my favorite thing about DMing is that my friends love when I inflict massive emotional damage and rip away their favorite characters
5858,2022-07-27T03:38:03.000Z,New episode of the poddy!\nhttps://t.co/vmTPVpcY50 #AmazonPrime #earthquake #afc #internetdown #ILUNA #JUNGKOOK #Juventus #LOTR #MUFC #NewJeans #onlyfans #RETWEEET #quotes #vegasborn #
5859,2022-07-27T03:38:01.000Z,LOOK: Abra Rep Ching Bernos:\nAbra was the epicenter of a 7.3-magnitude earthquake that occurred earlier at 8:43 AM. This strong earthquake shocked many of my beloved Abreños and caused damages to many households and establishments. @gmanews\n\n(📷: Bernos) https://t.co/8T7KyI1qRP
5860,2022-07-27T03:37:46.000Z,when someone doesn’t clean their gym equipment while we are in the midst of nonstop global health crisis’ https://t.co/Szb1gJeMji
5861,2022-07-27T03:37:38.000Z,@RepMattGaetz Religion has no place in the public school system. You want to pray go to church.
5862,2022-07-27T03:37:38.000Z,@womensheartivy Only in the Philippines 🤦‍♂️🤮
5863,2022-07-27T03:37:11.000Z,"""The body of a newlywed pharmacist who was found beaten to death in the bathroom of a luxury honeymoon bungalow in Fiji was so badly injured that it could not be embalmed and had to be cremated before her parents could take her home to the United States."" https://t.co/3uddseFQAk"
5864,2022-07-27T03:36:55.000Z,Hmm ... you know my go to joke about corruption in Jamaica as opposed to most of the rest of the world is really true. Which makes it terrifying but weirdly even funnier
